Unnamed: 0,post,type,symptom,description,label
,"Every day feels like I'm sinking under a cloud of sadness and self-blame, and I can't seem to find motivation or energy to do anything.",colloquial,"['Depressed_Mood', 'Decreased_energy_tiredness_fatigue', 'Loss_of_interest_or_motivation', 'Worthlessness_and_guilty']",,"[1, 1, 1, 1, 0, 0, 0, 0, 0]"
,"I cry all the time, everything annoys me, and I just feel like I’m a total failure.",colloquial,"['Anger_Irritability', 'Depressed_Mood', 'Worthlessness_and_guilty']",,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
,"The heaviness of my emotional state is compounded by self-blame and guilt, while I am plagued by persistent suicidal ideations and a foreboding outlook on the future.",clinical,"['Depressed_Mood', 'Worthlessness_and_guilty', 'Pessimism', 'Suicidal_ideas']",,"[1, 1, 0, 0, 0, 0, 1, 0, 0]"
,"I’m stuck in this gloomy haze, and even the simplest stuff feels too hard to care about anymore.",colloquial,"['Depressed_Mood', 'Loss_of_interest_or_motivation']",,"[0, 1, 0, 1, 0, 0, 0, 0, 0]"
,"I'm often tearful, feeling emotionally numb and unable to care about anything, which makes focusing on tasks or following through on responsibilities extremely challenging.",clinical,"['Depressed_Mood', 'Loss_of_interest_or_motivation', 'Inattention']",,"[0, 1, 0, 1, 0, 0, 0, 1, 0]"
,"My energy levels are consistently low, and I find myself struggling with insomnia and restlessness during the night.",clinical,"['Decreased_energy_tiredness_fatigue', 'Sleep_disturbance']",,"[0, 0, 1, 0, 0, 0, 0, 0, 1]"
,"I frequently feel tearful and overwhelmed with a sensation of despair, which is exacerbated by middle insomnia. This is further complicated by experiencing painful urination and a significant reduction in sexual arousal.",clinical,"['Depressed_Mood', 'Genitourinary_symptoms', 'Sleep_disturbance']",,"[0, 1, 0, 1, 0, 0, 0, 0, 1]"
,"There is a pervasive sense of emotional heaviness in my days, and I've lost motivation to engage in hobbies or social interactions.",clinical,"['Depressed_Mood', 'Loss_of_interest_or_motivation']",,"[0, 1, 0, 1, 0, 0, 0, 0, 0]"
,"I feel a distressing sense of emptiness, coupled with a deep-seated pessimism about the future, and a chronic state of tiredness, which exacerbates my emotional and physical heaviness.",clinical,"['Depressed_Mood', 'Decreased_energy_tiredness_fatigue', 'Pessimism']",,"[0, 1, 1, 0, 0, 0, 0, 0, 0]"
,"I consistently experience a pervasive low mood and often find myself ruminating over minor past failings, leading to intense feelings of guilt.",clinical,"['Depressed_Mood', 'Worthlessness_and_guilty']",,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
,"I used to love hanging out with friends, but now I just want to stay in bed. My eating is all over the place, and I feel exhausted all the time. Sleep is such a mess; I'm either wide awake or can't keep my eyes open.",colloquial,"['Decreased_energy_tiredness_fatigue', 'Loss_of_interest_or_motivation', 'Sleep_disturbance', 'Weight_and_appetite_change']",,"[0, 0, 1, 1, 0, 1, 0, 0, 1]"
,"I feel so down that I can’t focus on anything, and making decisions is just so exhausting mentally.",colloquial,"['Depressed_Mood', 'Inattention', 'Indecisiveness']",,"[0, 1, 0, 0, 0, 0, 0, 1, 0]"
,"My ability to maintain focus on work is compromised due to my indecisiveness and poor memory, often leading to incomplete projects and forgotten responsibilities.",clinical,"['Inattention', 'Indecisiveness', 'Poor_memory']",,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
,My expectation of negative outcomes in most situations is compounded by a continual feeling of despair and an exaggerated sense of responsibility for things going wrong.,clinical,"['Depressed_Mood', 'Worthlessness_and_guilty', 'Pessimism']",,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
,"I exhibit irritable behavior and experience angry outbursts, coupled with a markedly diminished interest in significant activities and frequent memory lapses.",clinical,"['Anger_Irritability', 'Loss_of_interest_or_motivation', 'Poor_memory']",,"[0, 0, 0, 1, 0, 0, 0, 1, 0]"
,"Persistent insomnia, combined with a marked reduction in appetite and pervasive fatigue, significantly impair my ability to function on a daily basis.",clinical,"['Decreased_energy_tiredness_fatigue', 'Sleep_disturbance', 'Weight_and_appetite_change']",,"[0, 0, 1, 0, 0, 1, 0, 0, 1]"
,"I feel like I'm dragging myself through the day, always on the verge of tears, and everything irritates me so much.",colloquial,"['Anger_Irritability', 'Depressed_Mood', 'Decreased_energy_tiredness_fatigue']",,"[0, 1, 1, 0, 0, 0, 0, 0, 0]"
,"I can't stop crying and feeling like I'm nothing, like every mistake I've made is a burden I can't shake off.",colloquial,"['Depressed_Mood', 'Worthlessness_and_guilty']",,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
,"Why do I feel so worthless and can't even sleep right? I wake up so much, and just cry about it all.",colloquial,"['Depressed_Mood', 'Worthlessness_and_guilty', 'Sleep_disturbance']",,"[1, 1, 0, 0, 0, 0, 0, 0, 1]"
,I feel so empty all the time and don't think anything good will come out of my life. I can't even bring myself to care about the things I used to love.,colloquial,"['Depressed_Mood', 'Loss_of_interest_or_motivation', 'Pessimism']",,"[0, 1, 0, 1, 0, 0, 0, 0, 0]"
,"I frequently engage in secretive eating behaviors, experience a persistent low mood, and have noticed a significant decline in my sexual function.",clinical,"['Depressed_Mood', 'Genitourinary_symptoms', 'Weight_and_appetite_change']",,"[0, 1, 0, 1, 0, 1, 0, 0, 0]"
,"I regularly restrict my energy intake leading to notable weight loss, accompanied by persistent sadness, diminished ability to think, and intermittent insomnia.",clinical,"['Depressed_Mood', 'Inattention', 'Sleep_disturbance', 'Weight_and_appetite_change']",,"[0, 1, 0, 0, 0, 1, 0, 1, 1]"
,"I'm always waking up in the middle of the night, and no matter what I do, I feel drained and down all the time.",colloquial,"['Depressed_Mood', 'Sleep_disturbance', 'Decreased_energy_tiredness_fatigue']",,"[0, 1, 1, 0, 0, 0, 0, 0, 1]"
,"There is a constant emotional heaviness I can't shake, rooted in low self-worth, coupled with a deep-seated pessimism about any hope for improvement, and intrusive thoughts of suicide.",clinical,"['Depressed_Mood', 'Suicidal_ideas', 'Worthlessness_and_guilty', 'Pessimism']",,"[1, 1, 0, 0, 0, 0, 1, 0, 0]"
,"There are times I can't stop thinking about how to just disappear, weighed down by guilt and feeling like I'm worthless, even the things I used to enjoy feel meaningless now.",colloquial,"['Depressed_Mood', 'Suicidal_ideas', 'Loss_of_interest_or_motivation', 'Worthlessness_and_guilty']",,"[1, 1, 0, 1, 0, 0, 1, 0, 0]"
,"I have been consistently experiencing decreased energy levels, profound sadness, and a discouraging belief that future efforts will not lead to any positive outcomes.",clinical,"['Depressed_Mood', 'Decreased_energy_tiredness_fatigue', 'Pessimism']",,"[0, 1, 1, 0, 0, 0, 0, 0, 0]"
,I’m constantly crying because everything feels hopeless and all I do is blame myself for how things are. I’ve given up on trying to enjoy life.,colloquial,"['Depressed_Mood', 'Worthlessness_and_guilty', 'Loss_of_interest_or_motivation', 'Pessimism']",,"[1, 1, 0, 1, 0, 0, 0, 0, 0]"
,"I'm constantly feeling down, and I hate myself for it. It makes me so angry at everything.",colloquial,"['Depressed_Mood', 'Anger_Irritability', 'Worthlessness_and_guilty']",,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
,"It’s like there’s this heavy cloud over me, and I can’t sleep or eat right. I’m tired but I just lay in bed wide awake, and I skip meals because I’m never hungry.",colloquial,"['Depressed_Mood', 'Sleep_disturbance', 'Weight_and_appetite_change']",,"[0, 1, 0, 0, 0, 1, 0, 0, 1]"
,"I’m always beating myself up over stupid things, and I have zero interest in anything these days. Plus, I keep forgetting important stuff like birthdays.",colloquial,"['Worthlessness_and_guilty', 'Loss_of_interest_or_motivation', 'Poor_memory']",,"[1, 0, 0, 1, 0, 0, 0, 1, 0]"
,I cry a lot and can't sleep for more than a few hours a night. Eating feels like a chore and I've noticed my clothes getting looser.,colloquial,"['Depressed_Mood', 'Sleep_disturbance', 'Weight_and_appetite_change']",,"[0, 1, 0, 0, 0, 1, 0, 0, 1]"
,"I find myself often imagining scenarios of my own death, feeling emotionally numb, and having intense guilt over past mistakes, coupled with an ongoing lack of interest in activities I once enjoyed.",clinical,"['Depressed_Mood', 'Suicidal_ideas', 'Loss_of_interest_or_motivation', 'Worthlessness_and_guilty']",,"[1, 1, 0, 1, 0, 0, 1, 0, 0]"
,"I am experiencing persistent feelings of sadness, along with sleep disturbance in the form of insomnia, and genitourinary symptoms such as increased frequency of micturition.",clinical,"['Depressed_Mood', 'Genitourinary_symptoms', 'Sleep_disturbance']",,"[0, 1, 0, 1, 0, 0, 0, 0, 1]"
,"I can't shake this feeling that everything's doomed, and it just makes me feel sadder and more worthless every day.",colloquial,"['Depressed_Mood', 'Worthlessness_and_guilty', 'Pessimism']",,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
,"I feel like crying all the time, nothing seems to matter anymore, I can't see a way forward, and I'm haunted by thoughts of ending it.",colloquial,"['Suicidal_ideas', 'Depressed_Mood', 'Loss_of_interest_or_motivation', 'Pessimism']",,"[0, 1, 0, 1, 0, 0, 1, 0, 0]"
,"Every night is a restless battle with sleep, and my days are filled with guilt and fatigue that never go away.",colloquial,"['Worthlessness_and_guilty', 'Decreased_energy_tiredness_fatigue', 'Sleep_disturbance']",,"[1, 0, 1, 0, 0, 0, 0, 0, 1]"
,"I often feel emotionally numb, compounded by relentless exhaustion and increased irritability, which results in difficulties managing even minor annoyances.",clinical,"['Depressed_Mood', 'Anger_Irritability', 'Decreased_energy_tiredness_fatigue']",,"[0, 1, 1, 0, 0, 0, 0, 0, 0]"
,"I frequently find myself second-guessing my decisions, which exacerbates my already persistent low mood, and I often forget what I was even deciding about in the first place.",clinical,"['Depressed_Mood', 'Indecisiveness', 'Poor_memory']",,"[0, 1, 0, 0, 0, 0, 0, 1, 0]"
,"It's like I'm stuck in this never-ending cycle of feeling sad, exhausted, and either not eating at all or eating way too much.",colloquial,"['Decreased_energy_tiredness_fatigue', 'Depressed_Mood', 'Weight_and_appetite_change']",,"[0, 1, 1, 0, 0, 1, 0, 0, 0]"
,Every day feels like I'm carrying this huge weight of sadness. I don't really see a point in trying because nothing seems to change. I keep thinking about how worthless I am and how I mess up everything.,colloquial,"['Depressed_Mood', 'Pessimism', 'Worthlessness_and_guilty']",,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
,"I can't sleep properly because I keep waking up feeling like my bladder's full, but then I can't get back to sleep because I'm worried.",colloquial,"['Genitourinary_symptoms', 'Sleep_disturbance']",,"[0, 0, 0, 1, 0, 0, 0, 0, 1]"
,"I experience persistent insomnia and find myself unable to engage in activities I used to enjoy, accompanied by a pervasive sense of fatigue that limits my daily functioning.",clinical,"['Loss_of_interest_or_motivation', 'Sleep_disturbance', 'Decreased_energy_tiredness_fatigue']",,"[0, 0, 1, 1, 0, 0, 0, 0, 1]"
,"I struggle with a decreased need for sleep paired with restless, unsatisfying sleep, which leaves me exhausted; this is coupled with persistent distorted cognitions about my worthlessness and self-blame over trivialities.",clinical,"['Decreased_energy_tiredness_fatigue', 'Sleep_disturbance', 'Worthlessness_and_guilty']",,"[1, 0, 1, 0, 0, 0, 0, 0, 1]"
,"I wake up way too early every morning, feeling nothing but emptiness and believing that nothing will ever get better.",colloquial,"['Depressed_Mood', 'Pessimism', 'Sleep_disturbance']",,"[0, 1, 0, 0, 0, 0, 0, 0, 1]"
,"Lately, I just feel really empty and sad all the time and I’ve totally lost interest in everything I used to do.",colloquial,"['Depressed_Mood', 'Loss_of_interest_or_motivation']",,"[0, 1, 0, 1, 0, 0, 0, 0, 0]"
,"Every day just seems like more of the same disappointment. I feel so worthless and drained, and I can't shake off this sadness.",colloquial,"['Depressed_Mood', 'Decreased_energy_tiredness_fatigue', 'Worthlessness_and_guilty', 'Pessimism']",,"[1, 1, 1, 0, 0, 0, 0, 0, 0]"
,"It's like I'm trapped in a never-ending sadness, everything seems hopeless, and the idea of just not being here feels like a relief.",colloquial,"['Depressed_Mood', 'Suicidal_ideas', 'Pessimism']",,"[0, 1, 0, 0, 0, 0, 1, 0, 0]"
,"I experience insomnia, a pervasive sense of gloom, and a reduced desire to pursue personal goals.",clinical,"['Depressed_Mood', 'Loss_of_interest_or_motivation', 'Sleep_disturbance']",,"[0, 1, 0, 1, 0, 0, 0, 0, 1]"
,"I experience a profound lack of interest in previously pleasurable activities, while simultaneously feeling resigned to a negative future and dwelling on exaggerated feelings of guilt and low self-worth.",clinical,"['Worthlessness_and_guilty', 'Pessimism', 'Loss_of_interest_or_motivation']",,"[1, 1, 0, 1, 0, 0, 0, 0, 0]"
,"I am experiencing a persistent sense of sadness and gloom, and I also find myself struggling with a constant lack of energy despite getting enough sleep. I have difficulty falling and staying asleep, and I have little hope that things will improve.",clinical,"['Depressed_Mood', 'Pessimism', 'Decreased_energy_tiredness_fatigue', 'Sleep_disturbance']",,"[0, 1, 1, 0, 0, 0, 0, 0, 1]"
,"I've stopped doing things that used to make me happy. It's hard to explain, but I just feel this constant heaviness and sadness inside.",colloquial,"['Depressed_Mood', 'Loss_of_interest_or_motivation']",,"[0, 1, 0, 1, 0, 0, 0, 0, 0]"
,The nocturnal panic attacks and terminal insomnia I face exacerbate my diminished interest in significant activities and persistent feelings of sadness.,clinical,"['Depressed_Mood', 'Loss_of_interest_or_motivation', 'Sleep_disturbance']",,"[0, 1, 0, 1, 0, 0, 0, 0, 1]"
,"I have a reduced desire to pursue personal goals or ambitions, often accompanied by a persistent low mood and critical self-evaluation.",clinical,"['Depressed_Mood', 'Worthlessness_and_guilty', 'Loss_of_interest_or_motivation']",,"[1, 1, 0, 1, 0, 0, 0, 0, 0]"
,"I am experiencing a depressed mood, marked by a lack of energy, indecisiveness, and poor memory retention.",clinical,"['Depressed_Mood', 'Decreased_energy_tiredness_fatigue', 'Indecisiveness', 'Poor_memory']",,"[0, 1, 1, 0, 0, 0, 0, 1, 0]"
,"I demonstrate an ongoing struggle with maintaining calmness due to hyperactivity, which is coupled with a negative outlook on future prospects, a significant decrease in motivation for life activities, and enduring melancholic feelings.",clinical,"['Depressed_Mood', 'Hyperactivity_agitation', 'Loss_of_interest_or_motivation', 'Pessimism']",,"[0, 1, 0, 1, 1, 0, 0, 0, 0]"
,"My sleep is frequently disrupted by initial insomnia, and upon waking, I am engulfed by a sense of emotional heaviness and a lack of appetite. This coincides with my belief that my future hopes or plans will not come to fruition, creating a cycle of distressing emotions and physical depletion.",clinical,"['Depressed_Mood', 'Pessimism', 'Sleep_disturbance', 'Weight_and_appetite_change']",,"[0, 1, 0, 0, 0, 1, 0, 0, 1]"
,"I am clinically depressed with frequent tearfulness and an overwhelming pessimism about my future prospects, often coupled with recurrent suicidal ideation without a concrete plan.",clinical,"['Depressed_Mood', 'Pessimism', 'Suicidal_ideas']",,"[0, 1, 0, 0, 0, 0, 1, 0, 0]"
